objectid;usoagregad;grupo;area;ruleid;ano;ruleid_1;shape_Length;shape_Area
207;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,6748E+12;1;2018;1;2,1018E+13;7,6748E+14
208;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,80841E+11;1;2018;1;3,30715E+14;1,80841E+14
209;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,14644E+11;1;2018;1;8,23389E+14;1,14644E+14
210;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;44259701867;1;2018;1;3,0079E+14;4,42597E+14
211;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,25625E+11;1;2018;1;2,68605E+14;2,25625E+14
212;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,25316E+11;1;2018;1;4,55049E+14;7,25316E+14
213;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,11057E+11;1;2018;1;3,59591E+14;5,11058E+14
214;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,66346E+12;1;2018;1;1,05278E+14;2,66346E+14
215;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3842840532;1;2018;1;2,29598E+14;3,84288E+14
216;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,70131E+11;1;2018;1;3,71032E+14;4,70132E+14
217;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,32532E+11;1;2018;1;3,65336E+14;6,32531E+14
218;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,89165E+12;1;2018;1;9,69963E+14;1,89165E+14
219;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,00986E+12;1;2018;1;8,38342E+14;1,00986E+14
220;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,47296E+11;1;2018;1;2,26678E+14;1,47296E+14
221;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,42396E+12;1;2018;1;8,9833E+13;1,42396E+14
222;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;9,91053E+11;1;2018;1;5,60375E+14;9,91053E+14
223;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,8442E+11;1;2018;1;2,01083E+14;4,8442E+14
224;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,7036E+11;1;2018;1;4,68239E+14;6,70361E+14
225;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,31356E+11;1;2018;1;2,98745E+14;5,31356E+14
226;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,53827E+12;1;2018;1;1,45995E+14;3,53827E+14
227;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,35158E+11;1;2018;1;1,45136E+13;1,35158E+14
228;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,36724E+11;1;2018;1;5,67209E+14;7,36724E+14
229;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;99661111481;1;2018;1;6,45784E+14;9,96611E+14
230;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,27132E+12;1;2018;1;1,2064E+14;2,27132E+14
231;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,10711E+12;1;2018;1;5,20367E+14;1,10711E+14
232;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,60997E+11;1;2018;1;1,91698E+14;2,60997E+14
233;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,36545E+11;1;2018;1;3,29838E+14;6,36546E+14
234;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,41064E+13;1;2018;1;3,05782E+14;1,41065E+14
235;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,67463E+12;1;2018;1;6,34917E+14;1,67463E+14
236;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,87368E+12;1;2018;1;1,0172E+14;2,87368E+14
237;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,94592E+11;1;2018;1;3,41045E+14;5,94591E+14
238;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,82616E+11;1;2018;1;3,13646E+13;5,82616E+14
239;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,39732E+11;1;2018;1;1,42449E+14;1,39732E+14
240;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,96359E+11;1;2018;1;2,26968E+13;2,96359E+14
241;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,79055E+12;1;2018;1;8,57649E+14;1,79055E+14
242;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,70321E+12;1;2018;1;9,05316E+14;1,70321E+14
243;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,43941E+12;1;2018;1;1,33588E+13;5,43941E+14
244;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,89781E+11;1;2018;1;7,2078E+14;7,8978E+13
245;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,54307E+12;1;2018;1;1,10265E+13;2,54307E+14
246;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,94669E+11;1;2018;1;4,57357E+14;6,9467E+14
247;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,37184E+11;1;2018;1;6,02722E+14;2,37184E+14
248;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,22555E+12;1;2018;1;1,13955E+14;3,22555E+13
249;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,77097E+11;1;2018;1;4,05653E+14;3,77098E+14
250;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,00952E+12;1;2018;1;7,14428E+14;2,00952E+14
251;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,86387E+12;1;2018;1;1,01186E+14;2,86387E+14
252;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,78088E+12;1;2018;1;1,03029E+14;4,78088E+14
253;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,32463E+11;1;2018;1;8,44757E+14;1,32463E+14
254;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,14743E+11;1;2018;1;7,30593E+14;1,14743E+14
255;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,8534E+11;1;2018;1;4,4218E+14;6,8534E+14
256;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,08212E+12;1;2018;1;6,12642E+14;2,08212E+14
257;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,78532E+11;1;2018;1;2,41967E+14;2,78532E+14
258;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,34141E+13;1;2018;1;7,60921E+14;5,34141E+14
259;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,58329E+11;1;2018;1;2,46548E+14;3,58329E+14
260;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,53781E+11;1;2018;1;1,79832E+14;1,53781E+14
261;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,61918E+11;1;2018;1;2,18666E+14;2,61918E+14
262;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;8,70699E+12;1;2018;1;3,38189E+13;8,70699E+14
263;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,1836E+11;1;2018;1;3,14389E+14;4,1836E+14
264;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,61099E+12;1;2018;1;7,91209E+14;1,61099E+14
265;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,80583E+12;1;2018;1;1,00314E+14;1,80583E+14
266;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,48516E+11;1;2018;1;1,88814E+14;2,48515E+14
267;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;9,33327E+11;1;2018;1;6,32084E+14;9,33327E+14
268;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,73848E+12;1;2018;1;1,26486E+14;2,73848E+14
269;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,59455E+11;1;2018;1;1,77541E+14;1,59456E+14
270;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,76175E+11;1;2018;1;3,20156E+14;3,76175E+14
271;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;34175277668;1;2018;1;2,27815E+14;3,41753E+14
272;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,14733E+11;1;2018;1;1,93953E+14;2,14733E+14
273;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,13194E+12;1;2018;1;5,18859E+14;1,13194E+14
274;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,77322E+12;1;2018;1;1,03792E+14;2,77322E+14
275;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,39546E+12;1;2018;1;2,12321E+14;6,39546E+14
276;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,72812E+12;1;2018;1;8,58497E+13;2,72812E+14
277;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7964956423;1;2018;1;1,65914E+13;7,96497E+14
278;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,73725E+12;1;2018;1;1,13678E+14;2,73725E+14
279;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,13334E+11;1;2018;1;4,49948E+14;7,13334E+14
280;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,64209E+12;1;2018;1;5,8775E+14;1,64209E+14
281;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;95205593336;1;2018;1;5,25476E+14;9,52056E+14
282;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,52724E+11;1;2018;1;3,36873E+13;3,52723E+14
283;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,51381E+11;1;2018;1;3,26333E+14;4,5138E+14
284;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,2746E+12;1;2018;1;6,97292E+14;2,2746E+14
285;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;21271710434;1;2018;1;1,83759E+13;2,12717E+14
286;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,77571E+11;1;2018;1;4,68485E+14;7,77571E+14
287;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,45328E+11;1;2018;1;3,93068E+14;6,45328E+14
288;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,04511E+12;1;2018;1;4,16396E+13;1,04511E+14
289;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,64561E+11;1;2018;1;3,80475E+14;5,6456E+14
290;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,53087E+12;1;2018;1;1,74279E+14;2,53087E+14
291;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,02397E+12;1;2018;1;9,7488E+14;2,02397E+14
292;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,04385E+12;1;2018;1;1,16823E+14;3,04385E+14
293;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,79996E+12;1;2018;1;7,07956E+14;1,79996E+14
294;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;8,42927E+11;1;2018;1;4,55285E+14;8,42927E+14
295;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,4971E+11;1;2018;1;1,99219E+14;2,49711E+14
296;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,26624E+11;1;2018;1;2,21464E+14;2,26624E+14
297;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,63981E+11;1;2018;1;2,25475E+14;3,63981E+14
298;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,57859E+12;1;2018;1;7,66902E+14;1,57859E+14
299;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,12728E+11;1;2018;1;2,16289E+14;2,12728E+14
300;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,44356E+12;1;2018;1;5,97187E+14;1,44357E+14
301;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,75005E+11;1;2018;1;3,04884E+14;2,75005E+14
302;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,90657E+11;1;2018;1;7,31995E+14;1,90657E+13
303;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,06907E+11;1;2018;1;2,77575E+14;3,06908E+14
304;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,34409E+11;1;2018;1;2,40233E+14;3,34409E+14
305;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;9,99754E+11;1;2018;1;6,07239E+14;9,99753E+14
306;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;24503169848;1;2018;1;2,26479E+14;2,45032E+14
307;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,19354E+11;1;2018;1;4,65689E+14;6,19354E+14
308;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,99386E+13;1;2018;1;1,47936E+14;4,99386E+14
309;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,46495E+12;1;2018;1;1,42893E+14;2,46495E+14
310;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,33714E+11;1;2018;1;1,88788E+14;2,33714E+14
311;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;8,4035E+12;1;2018;1;1,98775E+14;8,4035E+14
312;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,13549E+11;1;2018;1;1,60212E+14;1,13549E+14
313;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,06458E+11;1;2018;1;3,55853E+14;6,06458E+14
314;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,0654E+12;1;2018;1;2,50269E+14;7,0654E+13
315;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,13684E+11;1;2018;1;3,19887E+14;6,13684E+13
316;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,04351E+12;1;2018;1;8,51096E+14;1,04351E+14
317;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;64854990832;1;2018;1;5,3077E+14;6,4855E+14
318;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,98707E+11;1;2018;1;5,02628E+14;6,98708E+14
319;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,01577E+12;1;2018;1;6,46606E+14;1,01577E+14
320;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,88138E+12;1;2018;1;8,76514E+14;1,88138E+14
321;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,61695E+12;1;2018;1;8,80424E+14;1,61695E+14
322;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,60275E+12;1;2018;1;1,07526E+14;1,60275E+14
323;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,08117E+12;1;2018;1;2,04244E+14;3,08116E+14
324;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,49199E+11;1;2018;1;2,25061E+14;1,49199E+14
325;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;54832553133;1;2018;1;4,81032E+14;5,48326E+14
326;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,01541E+11;1;2018;1;1,49241E+14;1,01541E+14
327;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,13678E+12;1;2018;1;4,46477E+14;1,13678E+14
328;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,01686E+11;1;2018;1;1,30003E+14;1,01686E+13
329;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,701E+11;1;2018;1;5,47731E+14;7,70101E+14
330;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,13313E+11;1;2018;1;1,75647E+14;2,13313E+13
331;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,62987E+11;1;2018;1;2,51044E+14;3,62986E+14
332;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,57866E+11;1;2018;1;2,17634E+14;1,57866E+14
333;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,73562E+11;1;2018;1;2,94876E+14;2,73562E+14
334;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,93299E+11;1;2018;1;2,06462E+14;1,93299E+14
335;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;13088012354;1;2018;1;1,43719E+14;1,3088E+14
336;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,69769E+11;1;2018;1;2,95341E+14;4,69769E+13
337;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;5,51135E+12;1;2018;1;1,77726E+14;5,51135E+14
338;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,22264E+11;1;2018;1;2,34153E+14;2,22264E+14
339;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,16425E+11;1;2018;1;2,4528E+14;3,16425E+14
340;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,81316E+11;1;2018;1;3,25162E+14;2,81316E+14
341;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,70429E+11;1;2018;1;2,37949E+14;3,70429E+14
342;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;9,28029E+11;1;2018;1;5,13929E+14;9,28029E+14
343;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,74366E+11;1;2018;1;3,22027E+14;4,74366E+14
344;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,40185E+11;1;2018;1;2,35146E+14;3,40185E+14
345;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;8,07516E+11;1;2018;1;4,99548E+14;8,07516E+14
346;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,20034E+11;1;2018;1;3,57504E+14;2,20034E+14
347;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,04058E+12;1;2018;1;5,57235E+14;1,04058E+14
348;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,35398E+13;1;2018;1;3,47285E+14;1,35398E+14
349;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,40426E+12;1;2018;1;7,87794E+14;1,40427E+14
350;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,03468E+12;1;2018;1;8,36436E+14;1,03468E+14
351;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,1835E+13;1;2018;1;9,39808E+14;3,1835E+14
352;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,77208E+11;1;2018;1;1,61484E+14;1,77208E+14
353;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,60331E+11;1;2018;1;4,96771E+14;6,60331E+13
354;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,74768E+12;1;2018;1;1,42788E+14;3,74768E+14
355;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,06673E+11;1;2018;1;1,87377E+14;1,06673E+14
356;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,8744E+11;1;2018;1;2,70018E+14;3,8744E+14
357;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,11022E+12;1;2018;1;1,60483E+14;7,11022E+14
358;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;1,24701E+12;1;2018;1;5,19464E+14;1,24701E+14
359;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;8,56451E+11;1;2018;1;9,111E+14;8,56452E+14
360;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,04518E+11;1;2018;1;1,29831E+14;3,04518E+13
361;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,64607E+12;1;2018;1;1,02112E+13;2,64607E+14
362;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,19718E+11;1;2018;1;2,4306E+14;3,19718E+14
363;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;8,22438E+11;1;2018;1;5,7032E+14;8,22439E+14
364;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;3,94891E+12;1;2018;1;1,07823E+14;3,94891E+14
365;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;6,29747E+11;1;2018;1;3,46631E+14;6,29747E+14
366;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,7816E+11;1;2018;1;4,25843E+14;7,7816E+14
367;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,29185E+12;1;2018;1;6,85511E+14;2,29185E+14
368;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;8,80938E+11;1;2018;1;6,28273E+14;8,80939E+13
369;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;2,34542E+11;1;2018;1;2,64027E+14;2,34542E+14
370;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;7,5632E+11;1;2018;1;3,61031E+14;7,56319E+14
371;Afloramentos rochosos e depósitos sedimentares;Áreas não urbanizadas;4,33572E+11;1;2018;1;3,39388E+14;4,33572E+14
